"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:57:47,1757600","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Smoothstones_1_1.sst","NO SUCH FILE","Filter: Smoothstones_1_1.sst"
"15:57:47,1764023","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Smoothstones_1_1.sst","NO SUCH FILE","Filter: Smoothstones_1_1.sst"
"15:57:47,1785908","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Sparsegrass_1_1.sst","NO SUCH FILE","Filter: Sparsegrass_1_1.sst"
"15:57:47,1788907","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Sparsegrass_1_1.sst","NO SUCH FILE","Filter: Sparsegrass_1_1.sst"
"15:57:47,1804024","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Finesand_1_1.sst","NO SUCH FILE","Filter: Finesand_1_1.sst"
"15:57:47,1808212","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Finesand_1_1.sst","NO SUCH FILE","Filter: Finesand_1_1.sst"
"15:57:47,1946288","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Pebbles_1_1.sst","NO SUCH FILE","Filter: Pebbles_1_1.sst"
"15:57:47,1949497","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Pebbles_1_1.sst","NO SUCH FILE","Filter: Pebbles_1_1.sst"
"15:57:47,1988438","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Longgrass_1_1.sst","NO SUCH FILE","Filter: Longgrass_1_1.sst"
"15:57:47,1994814","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Longgrass_1_1.sst","NO SUCH FILE","Filter: Longgrass_1_1.sst"
"15:57:47,2015548","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Rock_1_1.sst","NO SUCH FILE","Filter: Rock_1_1.sst"
"15:57:47,2022612","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Rock_1_1.sst","NO SUCH FILE","Filter: Rock_1_1.sst"
"15:57:47,2074196","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Stones_1_1.sst","NO SUCH FILE","Filter: Stones_1_1.sst"
"15:57:47,2080967","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Stones_1_1.sst","NO SUCH FILE","Filter: Stones_1_1.sst"
"15:57:47,2104149","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snow_1_1.sst","NO SUCH FILE","Filter: Snow_1_1.sst"
"15:57:47,2106637","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snow_1_1.sst","NO SUCH FILE","Filter: Snow_1_1.sst"
"15:57:47,2128649","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snowgrass_1_1.sst","NO SUCH FILE","Filter: Snowgrass_1_1.sst"
"15:57:47,2131025","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snowgrass_1_1.sst","NO SUCH FILE","Filter: Snowgrass_1_1.sst"
"15:57:47,2233042","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snowdirt_1_1.sst","NO SUCH FILE","Filter: Snowdirt_1_1.sst"
"15:57:47,2239302","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snowdirt_1_1.sst","NO SUCH FILE","Filter: Snowdirt_1_1.sst"
"15:57:47,2289692","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Marbletiles_1_1.sst","NO SUCH FILE","Filter: Marbletiles_1_1.sst"
"15:57:47,2295830","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Marbletiles_1_1.sst","NO SUCH FILE","Filter: Marbletiles_1_1.sst"
"15:57:47,2390668","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Paleostones_1_1.sst","NO SUCH FILE","Filter: Paleostones_1_1.sst"
"15:57:47,2397648","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Paleostones_1_1.sst","NO SUCH FILE","Filter: Paleostones_1_1.sst"
"15:57:47,2417285","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cobblestones_1_1.sst","NO SUCH FILE","Filter: Cobblestones_1_1.sst"
"15:57:47,2419711","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cobblestones_1_1.sst","NO SUCH FILE","Filter: Cobblestones_1_1.sst"
"15:57:47,2548998","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Techplates_1_1.sst","NO SUCH FILE","Filter: Techplates_1_1.sst"
"15:57:47,2551499","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Techplates_1_1.sst","NO SUCH FILE","Filter: Techplates_1_1.sst"
"15:57:47,2580316","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliffwinter_1_1.sst","NO SUCH FILE","Filter: Cliffwinter_1_1.sst"
"15:57:47,2583097","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliffwinter_1_1.sst","NO SUCH FILE","Filter: Cliffwinter_1_1.sst"
"15:57:47,2650522","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliffwinter_2_1.sst","NO SUCH FILE","Filter: Cliffwinter_2_1.sst"
"15:57:47,2653113","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliffwinter_2_1.sst","NO SUCH FILE","Filter: Cliffwinter_2_1.sst"
"15:57:47,2690946","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_11_1.sst","NO SUCH FILE","Filter: Cliff_11_1.sst"
"15:57:47,2693409","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_11_1.sst","NO SUCH FILE","Filter: Cliff_11_1.sst"
"15:57:47,2778173","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_12_1.sst","NO SUCH FILE","Filter: Cliff_12_1.sst"
"15:57:47,2780688","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_12_1.sst","NO SUCH FILE","Filter: Cliff_12_1.sst"
"15:57:47,2831884","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Unit Facing Arrow.sst","NO SUCH FILE","Filter: Unit Facing Arrow.sst"
"15:57:47,2834662","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Unit Facing Arrow.sst","NO SUCH FILE","Filter: Unit Facing Arrow.sst"
"15:57:47,2844794","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\scenunit.sst","NO SUCH FILE","Filter: scenunit.sst"
"15:57:47,2849828","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\scenunit.sst","NO SUCH FILE","Filter: scenunit.sst"
"15:57:50,6001077","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Asphalt_1_1.sst","NO SUCH FILE","Filter: Asphalt_1_1.sst"
"15:57:50,6003975","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Asphalt_1_1.sst","NO SUCH FILE","Filter: Asphalt_1_1.sst"
"15:57:50,6027604","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\BCrackedMud_1_1.sst","NO SUCH FILE","Filter: BCrackedMud_1_1.sst"
"15:57:50,6030400","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\BCrackedMud_1_1.sst","NO SUCH FILE","Filter: BCrackedMud_1_1.sst"
"15:57:50,6063970","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\BaseGrass_1_1.sst","NO SUCH FILE","Filter: BaseGrass_1_1.sst"
"15:57:50,6069294","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\BaseGrass_1_1.sst","NO SUCH FILE","Filter: BaseGrass_1_1.sst"
"15:57:50,6101142","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Bricks_1_1.sst","NO SUCH FILE","Filter: Bricks_1_1.sst"
"15:57:50,6104131","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Bricks_1_1.sst","NO SUCH FILE","Filter: Bricks_1_1.sst"
"15:57:50,6129816","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_11_1.sst","NO SUCH FILE","Filter: Cliff_11_1.sst"
"15:57:50,6132644","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_11_1.sst","NO SUCH FILE","Filter: Cliff_11_1.sst"
"15:57:50,6158236","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_12_1.sst","NO SUCH FILE","Filter: Cliff_12_1.sst"
"15:57:50,6161134","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_12_1.sst","NO SUCH FILE","Filter: Cliff_12_1.sst"
"15:57:50,6185570","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_1_1.sst","NO SUCH FILE","Filter: Cliff_1_1.sst"
"15:57:50,6188421","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_1_1.sst","NO SUCH FILE","Filter: Cliff_1_1.sst"
"15:57:50,6216121","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_2_1.sst","NO SUCH FILE","Filter: Cliff_2_1.sst"
"15:57:50,6220391","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliff_2_1.sst","NO SUCH FILE","Filter: Cliff_2_1.sst"
"15:57:50,6254201","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliffwinter_1_1.sst","NO SUCH FILE","Filter: Cliffwinter_1_1.sst"
"15:57:50,6262165","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliffwinter_1_1.sst","NO SUCH FILE","Filter: Cliffwinter_1_1.sst"
"15:57:50,6289595","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliffwinter_2_1.sst","NO SUCH FILE","Filter: Cliffwinter_2_1.sst"
"15:57:50,6292383","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cliffwinter_2_1.sst","NO SUCH FILE","Filter: Cliffwinter_2_1.sst"
"15:57:50,6314566","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cobblestones_1_1.sst","NO SUCH FILE","Filter: Cobblestones_1_1.sst"
"15:57:50,6317220","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Cobblestones_1_1.sst","NO SUCH FILE","Filter: Cobblestones_1_1.sst"
"15:57:50,6330648","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\DriedLeaves_1_1.sst","NO SUCH FILE","Filter: DriedLeaves_1_1.sst"
"15:57:50,6333274","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\DriedLeaves_1_1.sst","NO SUCH FILE","Filter: DriedLeaves_1_1.sst"
"15:57:50,6347229","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Finesand_1_1.sst","NO SUCH FILE","Filter: Finesand_1_1.sst"
"15:57:50,6350373","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Finesand_1_1.sst","NO SUCH FILE","Filter: Finesand_1_1.sst"
"15:57:50,6379152","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\GrassTufts_1_1.sst","NO SUCH FILE","Filter: GrassTufts_1_1.sst"
"15:57:50,6382188","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\GrassTufts_1_1.sst","NO SUCH FILE","Filter: GrassTufts_1_1.sst"
"15:57:50,6398093","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Grass_6_1.sst","NO SUCH FILE","Filter: Grass_6_1.sst"
"15:57:50,6400991","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Grass_6_1.sst","NO SUCH FILE","Filter: Grass_6_1.sst"
"15:57:50,6408466","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Ice_1_1.sst","NO SUCH FILE","Filter: Ice_1_1.sst"
"15:57:50,6411372","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Ice_1_1.sst","NO SUCH FILE","Filter: Ice_1_1.sst"
"15:57:50,6444086","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Longgrass_1_1.sst","NO SUCH FILE","Filter: Longgrass_1_1.sst"
"15:57:50,6450899","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Longgrass_1_1.sst","NO SUCH FILE","Filter: Longgrass_1_1.sst"
"15:57:50,6481201","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Marbletiles_1_1.sst","NO SUCH FILE","Filter: Marbletiles_1_1.sst"
"15:57:50,6487783","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Marbletiles_1_1.sst","NO SUCH FILE","Filter: Marbletiles_1_1.sst"
"15:57:50,6517278","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Marsh_1_1.sst","NO SUCH FILE","Filter: Marsh_1_1.sst"
"15:57:50,6523627","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Marsh_1_1.sst","NO SUCH FILE","Filter: Marsh_1_1.sst"
"15:57:50,6565694","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Paleostones_1_1.sst","NO SUCH FILE","Filter: Paleostones_1_1.sst"
"15:57:50,6568631","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Paleostones_1_1.sst","NO SUCH FILE","Filter: Paleostones_1_1.sst"
"15:57:50,6585265","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Pavement_1_1.sst","NO SUCH FILE","Filter: Pavement_1_1.sst"
"15:57:50,6593582","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Pavement_1_1.sst","NO SUCH FILE","Filter: Pavement_1_1.sst"
"15:57:50,6625505","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Pebbles_1_1.sst","NO SUCH FILE","Filter: Pebbles_1_1.sst"
"15:57:50,6628510","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Pebbles_1_1.sst","NO SUCH FILE","Filter: Pebbles_1_1.sst"
"15:57:50,6643541","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Plaza_1_1.sst","NO SUCH FILE","Filter: Plaza_1_1.sst"
"15:57:50,6646657","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Plaza_1_1.sst","NO SUCH FILE","Filter: Plaza_1_1.sst"
"15:57:50,6671971","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Rock_1_1.sst","NO SUCH FILE","Filter: Rock_1_1.sst"
"15:57:50,6675043","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Rock_1_1.sst","NO SUCH FILE","Filter: Rock_1_1.sst"
"15:57:50,6698235","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Rock_2_1.sst","NO SUCH FILE","Filter: Rock_2_1.sst"
"15:57:50,6701003","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Rock_2_1.sst","NO SUCH FILE","Filter: Rock_2_1.sst"
"15:57:50,6709775","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\RockySand_1_1.sst","NO SUCH FILE","Filter: RockySand_1_1.sst"
"15:57:50,6712454","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\RockySand_1_1.sst","NO SUCH FILE","Filter: RockySand_1_1.sst"
"15:57:50,6746249","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\SE Buttons.sst","NO SUCH FILE","Filter: SE Buttons.sst"
"15:57:50,6749382","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\SE Buttons.sst","NO SUCH FILE","Filter: SE Buttons.sst"
"15:57:50,6866043","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\SandyBeach_1_1.sst","NO SUCH FILE","Filter: SandyBeach_1_1.sst"
"15:57:50,6871906","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\SandyBeach_1_1.sst","NO SUCH FILE","Filter: SandyBeach_1_1.sst"
"15:57:50,6929127","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Smoothstones_1_1.sst","NO SUCH FILE","Filter: Smoothstones_1_1.sst"
"15:57:50,6932582","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Smoothstones_1_1.sst","NO SUCH FILE","Filter: Smoothstones_1_1.sst"
"15:57:50,6960817","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\SnowTufts_1_1.sst","NO SUCH FILE","Filter: SnowTufts_1_1.sst"
"15:57:50,6968763","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\SnowTufts_1_1.sst","NO SUCH FILE","Filter: SnowTufts_1_1.sst"
"15:57:50,7015697","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snow_1_1.sst","NO SUCH FILE","Filter: Snow_1_1.sst"
"15:57:50,7020455","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snow_1_1.sst","NO SUCH FILE","Filter: Snow_1_1.sst"
"15:57:50,7048298","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snowdirt_1_1.sst","NO SUCH FILE","Filter: Snowdirt_1_1.sst"
"15:57:50,7060964","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snowdirt_1_1.sst","NO SUCH FILE","Filter: Snowdirt_1_1.sst"
"15:57:50,7118847","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snowgrass_1_1.sst","NO SUCH FILE","Filter: Snowgrass_1_1.sst"
"15:57:50,7122947","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Snowgrass_1_1.sst","NO SUCH FILE","Filter: Snowgrass_1_1.sst"
"15:57:50,7183624","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Sparsegrass_1_1.sst","NO SUCH FILE","Filter: Sparsegrass_1_1.sst"
"15:57:50,7190226","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Sparsegrass_1_1.sst","NO SUCH FILE","Filter: Sparsegrass_1_1.sst"
"15:57:50,7234418","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Stoneroad_2_1.sst","NO SUCH FILE","Filter: Stoneroad_2_1.sst"
"15:57:50,7237453","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Stoneroad_2_1.sst","NO SUCH FILE","Filter: Stoneroad_2_1.sst"
"15:57:50,7255905","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Stones_1_1.sst","NO SUCH FILE","Filter: Stones_1_1.sst"
"15:57:50,7260919","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Stones_1_1.sst","NO SUCH FILE","Filter: Stones_1_1.sst"
"15:57:50,7310860","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\TCrackedMud_1_1.sst","NO SUCH FILE","Filter: TCrackedMud_1_1.sst"
"15:57:50,7316919","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\TCrackedMud_1_1.sst","NO SUCH FILE","Filter: TCrackedMud_1_1.sst"
"15:57:50,7514342","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Techplates_1_1.sst","NO SUCH FILE","Filter: Techplates_1_1.sst"
"15:57:50,7517812","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\Techplates_1_1.sst","NO SUCH FILE","Filter: Techplates_1_1.sst"
"15:57:50,7561781","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\UIControls.sst","NO SUCH FILE","Filter: UIControls.sst"
"15:57:50,7564908","Empire Earth.exe","11380","QueryDirectory","E:\Program Files\GOG Games\Empire Earth Gold Edition\Empire Earth\Data\textures\UIControls.sst","NO SUCH FILE","Filter: UIControls.sst"
